area,habilidade,descricao,tri_score,area_code,tri_range,conceitos_cientificos,campos_semanticos,campos_lexicais,processos_fenomenos,contextos_historicos,habilidades_compostas,all_entities
Matematica,H26,Análise de tabelas para determinar o dia com maior gasto calórico.,616.5,MT,550-650,"gasto calórico, Análise de tabelas",,,"Análise de tabelas, determinar o dia",,,"gasto calórico, Análise de tabelas, Análise de tabelas, determinar o dia"
Matematica,H26,Análise de gráficos para determinar o ano de maior rentabilidade de aluguel.,633.0,MT,550-650,"Análise de gráficos, rentabilidade",rentabilidade,"rentabilidade de aluguel, Análise de gráficos",Análise de gráficos,Análise de gráficos,,"Análise de gráficos, rentabilidade, rentabilidade, rentabilidade de aluguel, Análise de gráficos, Análise de gráficos, Análise de gráficos"
Matematica,H26,Análise de gráficos de trajetória para determinar a alteração necessária para a interceptação de projéteis.,689.3,MT,650-750,"interceptação de projéteis, Análise de gráficos de trajetória",,,"interceptação de projéteis, Análise de gráficos de trajetória, determinar a alteração necessária",Análise de gráficos,,"interceptação de projéteis, Análise de gráficos de trajetória, interceptação de projéteis, Análise de gráficos de trajetória, determinar a alteração necessária, Análise de gráficos"
Matematica,H26,Análise de gráficos de setores para determinar a maior taxa de aumento no tempo de acesso a um site.,689.6,MT,650-750,"taxa de aumento, tempo de acesso, Análise de gráficos de setores",,,Análise de gráficos de setores,,,"taxa de aumento, tempo de acesso, Análise de gráficos de setores, Análise de gráficos de setores"
Matematica,H26,Análise de um gráfico de previsão do tempo para verificar a correção de alertas emitidos.,692.9,MT,650-750,"gráfico de previsão do tempo, correção de alertas",,,,,,"gráfico de previsão do tempo, correção de alertas"
Matematica,H26,Análise de um histograma de preços de apartamentos para verificar uma afirmação da corretora.,695.8,MT,650-750,,,,,,,
Matematica,H26,Análise de tabelas de notas e probabilidades para escolher o melhor salto ornamental.,703.3,MT,650-750,salto ornamental,,,escolher o melhor salto ornamental,,,"salto ornamental, escolher o melhor salto ornamental"
Matematica,H26,Análise de um gráfico com dados climáticos para escolher o melhor mês para o plantio.,710.6,MT,650-750,dados climáticos,,,"Análise de um gráfico, escolher o melhor mês para o plantio",,,"dados climáticos, Análise de um gráfico, escolher o melhor mês para o plantio"
Matematica,H26,Cálculo do índice de eficiência de vacas para determinar a mais eficiente.,770.5,MT,750+,índice de eficiência de vacas,,,,,,índice de eficiência de vacas
Matematica,H26,Geometria analítica e cálculo de distâncias em uma malha para determinar o percurso mais curto.,831.3,MT,750+,"Geometria analítica, cálculo de distâncias",Geometria,Geometria,,,,"Geometria analítica, cálculo de distâncias, Geometria, Geometria"
Matematica,H26,Análise de gráficos para calcular a taxa de urbanização e determinar qual município receberá investimento.,834.3,MT,750+,"taxa de urbanização, Análise de gráficos",,taxa de urbanização,Análise de gráficos,Análise de gráficos,,"taxa de urbanização, Análise de gráficos, taxa de urbanização, Análise de gráficos, Análise de gráficos"
Matematica,H26,Análise da distorção visual em gráficos para calcular a diferença entre razões de alturas.,862.8,MT,750+,"razões de alturas, distorção visual",,,,,,"razões de alturas, distorção visual"
Matematica,H27,Cálculo de média aritmética para determinar o lucro mínimo para um gerente.,590.6,MT,550-650,"média aritmética, lucro mínimo",,lucro mínimo,,,,"média aritmética, lucro mínimo, lucro mínimo"
Matematica,H27,Cálculo de média aritmética ponderada dos salários de funcionários.,608.0,MT,550-650,média aritmética ponderada,,,,salários de funcionários,,"média aritmética ponderada, salários de funcionários"
Matematica,H27,Cálculo de média ponderada para escolher a empresa mais bem avaliada.,633.4,MT,550-650,Cálculo de média ponderada,,,Cálculo de média ponderada,,,"Cálculo de média ponderada, Cálculo de média ponderada"
Matematica,H27,Cálculo da mediana do número de terremotos em um período.,646.8,MT,550-650,,,,,,,
Matematica,H27,Cálculo da média de idades a partir de um gráfico de frequências.,647.5,MT,550-650,"gráfico de frequências, média de idades",média de idades,média de idades,,,,"gráfico de frequências, média de idades, média de idades, média de idades"
Matematica,H27,Cálculo da média anual do número de carros vendidos por uma marca.,655.0,MT,650-750,média anual,,,,,,média anual
Matematica,H27,Cálculo da mediana dos tempos de atletas em uma prova de natação.,672.6,MT,650-750,mediana dos tempos,,,,prova de natação,,"mediana dos tempos, prova de natação"
Matematica,H27,Cálculo da moda do número de pessoas em um elevador.,679.6,MT,650-750,,,,,,,
Matematica,H27,Cálculo da média do número de acidentes por funcionário em uma amostra.,680.2,MT,650-750,,,,,,,
Matematica,H27,Comparação entre a média aritmética simples e a média após descarte da maior e menor nota.,686.3,MT,650-750,,,,Comparação,,,Comparação
Matematica,H27,Cálculo da média diária de garrafas fora das especificações.,687.9,MT,650-750,média diária de garrafas,,,,fora das especificações,,"média diária de garrafas, fora das especificações"
Matematica,H27,"Comparação entre média, mediana e moda de uma distribuição de dados.",719.6,MT,650-750,distribuição de dados,,distribuição de dados,Comparação,,,"distribuição de dados, distribuição de dados, Comparação"
Matematica,H27,Cálculo da mediana da quantidade de crianças por família.,721.3,MT,650-750,,,,,,,
Matematica,H27,Análise de séries de experimentos para encontrar o reagente com mais resultados acima da média.,723.7,MT,650-750,"reagente, Análise de séries de experimentos",,,"Análise de séries de experimentos, encontrar o reagente",,,"reagente, Análise de séries de experimentos, Análise de séries de experimentos, encontrar o reagente"
Matematica,H27,Cálculo da mediana dos valores dos lucros apurados por uma empresa.,727.6,MT,650-750,,,,,,,
Matematica,H27,Cálculo da mediana dos empregos formais surgidos a partir de um gráfico.,771.9,MT,750+,,empregos formais,empregos formais,,empregos formais,,"empregos formais, empregos formais, empregos formais"
Matematica,H27,Cálculo da variância das produções de talhões.,823.6,MT,750+,produções de talhões,,,,,,produções de talhões
Matematica,H27,Cálculo da mediana do valor da diária a partir de um gráfico de áreas.,927.9,MT,750+,gráfico de áreas,,,Cálculo da mediana,,,"gráfico de áreas, Cálculo da mediana"
Matematica,H27,Cálculo da mediana da taxa de desemprego em um período.,1292.1,MT,750+,taxa de desemprego,,,,,,taxa de desemprego
Matematica,H28,Cálculo de probabilidade simples (senha sorteada).,476.1,MT,450-550,"Cálculo de probabilidade simples, senha sorteada",probabilidade,probabilidade,,,,"Cálculo de probabilidade simples, senha sorteada, probabilidade, probabilidade"
Matematica,H28,Cálculo de média e comparação para determinar a contratação de funcionários.,527.9,MT,450-550,Cálculo de média e comparação,,contratação de funcionários,"Cálculo de média e comparação, determinar a contratação de funcionários",contratação de funcionários,,"Cálculo de média e comparação, contratação de funcionários, Cálculo de média e comparação, determinar a contratação de funcionários, contratação de funcionários"
Matematica,H28,Cálculo de probabilidade em um sorteio com ordem decrescente de idade.,599.4,MT,550-650,"Cálculo de probabilidade, ordem decrescente de idade",probabilidade,probabilidade,,,,"Cálculo de probabilidade, ordem decrescente de idade, probabilidade, probabilidade"
Matematica,H28,"Cálculo de probabilidade em um sorteio com diferentes ""pesos"" para os participantes.",636.8,MT,550-650,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,Cálculo de média ponderada para determinar a nota mínima para aprovação.,686.5,MT,650-750,"Cálculo de média ponderada, nota mínima",,,"determinar a nota mínima, Cálculo de média ponderada",aprovação,,"Cálculo de média ponderada, nota mínima, determinar a nota mínima, Cálculo de média ponderada, aprovação"
Matematica,H28,Cálculo do número de perguntas a serem acrescentadas para atingir uma probabilidade desejada.,687.8,MT,650-750,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,"Cálculo de probabilidade condicional (declaração ser inconsistente, dado que era fraudulenta).",691.2,MT,650-750,probabilidade condicional,probabilidade,probabilidade,,,,"probabilidade condicional, probabilidade, probabilidade"
Matematica,H28,Análise do coeficiente de variação para avaliar a eficiência de uma ração.,693.2,MT,650-750,coeficiente de variação,,,,,,coeficiente de variação
Matematica,H28,Cálculo da nova média de altura de um time após uma substituição.,695.3,MT,650-750,"média de altura, substituição",,,,após uma substituição,,"média de altura, substituição, após uma substituição"
Matematica,H28,Cálculo de probabilidade de dois eventos independentes ocorrerem.,700.8,MT,650-750,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,Resolução de sistema de equações para determinar a distribuição percentual de entrevistados.,747.5,MT,650-750,"sistema de equações, distribuição percentual",,,Resolução de sistema de equações,,,"sistema de equações, distribuição percentual, Resolução de sistema de equações"
Matematica,H28,Cálculo de probabilidades em um sorteio com etapas e restrições.,750.5,MT,750+,Cálculo de probabilidades,,,,,,Cálculo de probabilidades
Matematica,H28,Cálculo da probabilidade de uma opinião ser escolhida em uma enquete.,767.7,MT,750+,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,Cálculo de probabilidade total (probabilidade de atraso com ou sem chuva).,768.7,MT,750+,"Cálculo de probabilidade total, probabilidade de atraso com ou sem chuva",probabilidade,probabilidade,,,,"Cálculo de probabilidade total, probabilidade de atraso com ou sem chuva, probabilidade, probabilidade"
Matematica,H28,"Cálculo de probabilidade condicional (aluno falar espanhol, dado que não fala inglês).",769.3,MT,750+,probabilidade condicional,probabilidade,probabilidade,,aluno falar espanhol,,"probabilidade condicional, probabilidade, probabilidade, aluno falar espanhol"
Matematica,H28,Cálculo da sensibilidade de um teste diagnóstico a partir de uma tabela.,798.8,MT,750+,sensibilidade,,,,teste diagnóstico,,"sensibilidade, teste diagnóstico"
Matematica,H28,Cálculo de probabilidade binomial (observar exatamente um sinal verde em 10).,804.3,MT,750+,"probabilidade binomial, sinal verde",probabilidade,probabilidade,,,,"probabilidade binomial, sinal verde, probabilidade, probabilidade"
Matematica,H28,Cálculo de probabilidade de um evento ocorrer em uma determinada tentativa.,871.3,MT,750+,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,Cálculo de probabilidade de um percurso em um mapa com ramificações.,874.7,MT,750+,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,Cálculo da probabilidade de pelo menos um de três eventos ocorrer.,887.9,MT,750+,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H28,Cálculo de probabilidade em um campeonato disputado em melhor de sete jogos.,965.3,MT,750+,Cálculo de probabilidade,probabilidade,probabilidade,,,,"Cálculo de probabilidade, probabilidade, probabilidade"
Matematica,H29,Cálculo da média de vendas para determinar qual lanche será incluído no cardápio.,557.0,MT,550-650,média de vendas,,,,,,média de vendas
Matematica,H29,Cálculo da média de lucros para tomar uma decisão de compra de matéria-prima.,576.9,MT,550-650,média de lucros,,,,compra de matéria-prima,,"média de lucros, compra de matéria-prima"
Matematica,H29,Cálculo da média da receita bruta anual para escolher empresas para comprar.,579.5,MT,550-650,média da receita bruta anual,,,,escolher empresas para comprar,,"média da receita bruta anual, escolher empresas para comprar"
Matematica,H29,Análise de pontuações para determinar qual jogador precisa de menos pontos para atingir uma média.,587.5,MT,550-650,Análise de pontuações,,,"Análise de pontuações, atingir uma média",,,"Análise de pontuações, Análise de pontuações, atingir uma média"
Matematica,H29,Cálculo do coeficiente de rendimento climático (CRC) para escolher o melhor pneu.,610.9,MT,550-650,coeficiente de rendimento climático (CRC),,,,escolher o melhor pneu,,"coeficiente de rendimento climático (CRC), escolher o melhor pneu"
Matematica,H29,Cálculo da média de faturamento mensal para determinar a comissão a ser recebida.,657.2,MT,650-750,média de faturamento mensal,,média de faturamento mensal,,,,"média de faturamento mensal, média de faturamento mensal"
Matematica,H29,Cálculo da mediana das notas para determinar o candidato aprovado.,670.7,MT,650-750,mediana das notas,,,determinar o candidato aprovado,,,"mediana das notas, determinar o candidato aprovado"
Matematica,H29,Análise do desvio padrão para determinar os atletas mais e menos regulares.,686.6,MT,650-750,desvio padrão,,,,,,desvio padrão
Matematica,H29,"Análise de média, mediana, moda e média da cor para determinar qual sapato não será mais vendido.",703.6,MT,650-750,média da cor,,,determinar qual sapato não será mais vendido,,,"média da cor, determinar qual sapato não será mais vendido"
Matematica,H29,Análise combinatória para determinar o tipo de senha com menor probabilidade de ser descoberta.,738.0,MT,650-750,Análise combinatória,probabilidade,,,,,"Análise combinatória, probabilidade"
Matematica,H29,Cálculo de probabilidades para escolher o quadrado com menor chance de conter uma mina.,741.7,MT,650-750,Cálculo de probabilidades,,,Cálculo de probabilidades,,,"Cálculo de probabilidades, Cálculo de probabilidades"
Matematica,H29,Cálculo de média e análise de critério de desempate para classificar candidatos.,778.7,MT,750+,"Cálculo de média, análise de critério de desempate",,,classificar candidatos,classificar candidatos,,"Cálculo de média, análise de critério de desempate, classificar candidatos, classificar candidatos"
Matematica,H29,"Análise de média, mediana e moda das alturas para determinar em qual time os alunos jogaram.",795.7,MT,750+,,,,determinar em qual time os alunos jogaram,,,determinar em qual time os alunos jogaram
Matematica,H29,Cálculo de probabilidades de somas no lançamento de dois dados.,824.2,MT,750+,probabilidades de somas,,,lançamento de dois dados,lançamento de dois dados,,"probabilidades de somas, lançamento de dois dados, lançamento de dois dados"
Matematica,H29,Cálculo e comparação de probabilidades para escolher a opção mais vantajosa para ganhar um prêmio.,847.8,MT,750+,,,,comparação,ganhar um prêmio,,"comparação, ganhar um prêmio"
Matematica,H29,Cálculo da probabilidade de um parafuso ser defeituoso para classificar o desempenho de máquinas.,868.4,MT,750+,probabilidade,probabilidade,probabilidade,classificar o desempenho de máquinas,,,"probabilidade, probabilidade, probabilidade, classificar o desempenho de máquinas"
Matematica,H29,Análise de dados de horários (moda e mediana) para calcular uma probabilidade máxima.,872.6,MT,750+,"probabilidade máxima, Análise de dados, moda e mediana","probabilidade, Análise de dados",probabilidade,Análise de dados,,Análise de dados,"probabilidade máxima, Análise de dados, moda e mediana, probabilidade, Análise de dados, probabilidade, Análise de dados, Análise de dados"
Matematica,H29,Cálculo da média aritmética das notas para determinar quais alunos foram reprovados.,880.1,MT,750+,média aritmética,,,determinar quais alunos foram reprovados,,,"média aritmética, determinar quais alunos foram reprovados"
Matematica,H29,Comparação de probabilidades de um atleta ser escolhido para um exame antidoping.,880.6,MT,750+,,,,Comparação de probabilidades,exame antidoping,,"Comparação de probabilidades, exame antidoping"
Matematica,H30,Análise de índice de precipitação para escolher o melhor momento para o plantio.,574.3,MT,550-650,índice de precipitação,,,escolher o melhor momento para o plantio,,,"índice de precipitação, escolher o melhor momento para o plantio"
Matematica,H30,Cálculo de probabilidade para determinar a quantidade mínima de placas de propaganda.,641.7,MT,550-650,Cálculo de probabilidade,probabilidade,"placas de propaganda, probabilidade",,placas de propaganda,,"Cálculo de probabilidade, probabilidade, placas de propaganda, probabilidade, placas de propaganda"
Matematica,H30,Cálculo da menor nota necessária em uma disciplina para vencer uma competição.,653.3,MT,650-750,,,,,competição,,competição
Matematica,H30,Cálculo de probabilidades para escolher a cor com maior chance de ganhar um jogo.,683.7,MT,650-750,Cálculo de probabilidades,,,,,,Cálculo de probabilidades
Matematica,H30,"Cálculo da nota mínima em uma disciplina para atingir uma avaliação ""Bom"" ou ""Excelente"".",707.6,MT,650-750,nota mínima,,,,,,nota mínima
Matematica,H30,Análise de probabilidades e custos para determinar os apostadores com maiores chances.,714.3,MT,650-750,Análise de probabilidades e custos,,,determinar os apostadores,,,"Análise de probabilidades e custos, determinar os apostadores"
Matematica,H30,Cálculo do percentual máximo de reajuste salarial para não ultrapassar uma média.,740.4,MT,650-750,percentual máximo,,,,,,percentual máximo
Matematica,H30,Cálculo da quantidade de vacinas a serem adquiridas para reposição de estoque.,757.5,MT,750+,,,,,reposição de estoque,,reposição de estoque
Matematica,H30,Cálculo da média mínima de estaturas para novos jogadores de um time.,783.0,MT,750+,média mínima de estaturas,,,,novos jogadores de um time,,"média mínima de estaturas, novos jogadores de um time"
Matematica,H30,Cálculo da quantidade mínima de dardos para que a probabilidade de pontuar seja atingida.,788.5,MT,750+,"probabilidade de pontuar, quantidade mínima de dardos",probabilidade,probabilidade,,,,"probabilidade de pontuar, quantidade mínima de dardos, probabilidade, probabilidade"
Matematica,H30,Cálculo do número de bolinhas a serem adicionadas para alterar a probabilidade de ganhar um voucher.,791.9,MT,750+,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H30,Análise de probabilidade para determinar a dimensão mínima de um tabuleiro de jogo.,844.3,MT,750+,"Análise de probabilidade, dimensão mínima, tabuleiro de jogo","probabilidade, tabuleiro de jogo","tabuleiro de jogo, probabilidade",,,,"Análise de probabilidade, dimensão mínima, tabuleiro de jogo, probabilidade, tabuleiro de jogo, tabuleiro de jogo, probabilidade"
Matematica,H30,Cálculo da porcentagem de vacinação necessária para que a probabilidade de desenvolver uma doença seja atingida.,951.7,MT,750+,"probabilidade, porcentagem de vacinação",probabilidade,probabilidade,,,,"probabilidade, porcentagem de vacinação, probabilidade, probabilidade"
Matematica,H7,Reconhecimento de formas em um quebra-cabeças (anéis de Borromeo).,403.3,MT,200-450,anéis de Borromeo,,,Reconhecimento de formas,,,"anéis de Borromeo, Reconhecimento de formas"
Matematica,H6,Rotação de peças em um quebra-cabeças.,513.1,MT,450-550,Rotação de peças,,,Rotação de peças,,,"Rotação de peças, Rotação de peças"
Matematica,H23,Cálculo de consumo de biodiesel com base em uma mudança de porcentagem.,579.7,MT,550-650,mudança de porcentagem,,,,,,mudança de porcentagem
Matematica,H26,Análise de um gráfico de um pacote promocional de hospedagem.,602.7,MT,550-650,,,,Análise de um gráfico,pacote promocional de hospedagem,,"Análise de um gráfico, pacote promocional de hospedagem"
Matematica,H26,Análise de gráfico sobre a relação entre consumo de cigarros e câncer de pulmão.,627.3,MT,550-650,Análise de gráfico,,,Análise de gráfico,,,"Análise de gráfico, Análise de gráfico"
Matematica,H12,Cálculo de tempo de percurso com velocidade constante.,628.9,MT,550-650,"tempo de percurso, velocidade",,,,,,"tempo de percurso, velocidade"
Matematica,H15,Proporcionalidade em uma rampa para calcular a distância restante.,644.8,MT,550-650,Proporcionalidade,,,,,,Proporcionalidade
Matematica,H19,Identificação da expressão algébrica que relaciona o nível da água com o número de bolas.,656.1,MT,650-750,"expressão algébrica, nível da água, número de bolas",,,Identificação,,,"expressão algébrica, nível da água, número de bolas, Identificação"
Matematica,H22,Resolução de um problema envolvendo cotas para uma festa.,668.0,MT,650-750,,,,Resolução de um problema,,Resolução de um problema,"Resolução de um problema, Resolução de um problema"
Matematica,H8,Cálculo da porcentagem da área de um terreno.,672.7,MT,650-750,,,,,,,
Matematica,H12,Cálculo de peso de um carro de Fórmula 1 com base em densidade e volume.,681.4,MT,650-750,"densidade, Fórmula 1",,,Cálculo de peso,,,"densidade, Fórmula 1, Cálculo de peso"
Matematica,H27,Cálculo da diferença entre valores médios de investimentos.,688.6,MT,650-750,,,,,,,
Matematica,H18,Análise da área de preservação em um terreno.,691.3,MT,650-750,área de preservação,,,,,,área de preservação
Matematica,H18,Cálculo da vazão de uma canaleta após uma reforma.,694.1,MT,650-750,,,,,após uma reforma,,após uma reforma
Matematica,H17,Análise de um contrato de trabalho para atender a exigências de produção e custo.,700.5,MT,650-750,,,contrato de trabalho,,"exigências de produção e custo, contrato de trabalho",,"contrato de trabalho, exigências de produção e custo, contrato de trabalho"
Matematica,H24,Inferência sobre o total de passageiros transportados a partir de um índice de produtividade.,710.2,MT,650-750,"índice de produtividade, total de passageiros transportados",,,,,,"índice de produtividade, total de passageiros transportados"
Matematica,H19,Expressão que relaciona o valor arrecadado com a venda de álcool e o desconto.,716.4,MT,650-750,valor arrecadado,,,,,,valor arrecadado
Matematica,H16,Cálculo da quantidade de alimentos arrecadados em uma campanha.,723.4,MT,650-750,,,,,,,
Matematica,H8,Análise da interseção de um plano com uma escultura formada por prismas.,724.1,MT,650-750,,,,,,,
Matematica,H25,Conversão de área para determinar o número de campos de futebol correspondentes a um bioma.,725.6,MT,650-750,"Conversão de área, campos de futebol",campos de futebol,campos de futebol,Conversão de área,,,"Conversão de área, campos de futebol, campos de futebol, campos de futebol, Conversão de área"
Matematica,H28,Cálculo da probabilidade de uma pessoa ter 60 anos ou mais em 2050.,725.8,MT,650-750,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H24,Estimativa de população com base em um modelo exponencial.,726.2,MT,650-750,"modelo exponencial, Estimativa de população",,,Estimativa de população,,,"modelo exponencial, Estimativa de população, Estimativa de população"
Matematica,H3,Cálculo dos dígitos verificadores de um CPF.,727.1,MT,650-750,dígitos verificadores,,,,,,dígitos verificadores
Matematica,H13,Comparação entre a capacidade de um aquífero e um reservatório.,732.1,MT,650-750,,,,Comparação,,,Comparação
Matematica,H1,Análise da fórmula de um compasso musical para preencher um trecho musical.,741.7,MT,650-750,"compasso musical, trecho musical",,,,,,"compasso musical, trecho musical"
Matematica,H29,Cálculo da probabilidade de um evento ocorrer em um subconjunto.,747.6,MT,650-750,probabilidade,probabilidade,probabilidade,,,,"probabilidade, probabilidade, probabilidade"
Matematica,H24,Cálculo da taxa média de variação a partir de uma tabela.,760.0,MT,750+,taxa média de variação,,,,,,taxa média de variação
Matematica,H27,Cálculo da mediana de uma cotação mensal.,761.7,MT,750+,,cotação mensal,cotação mensal,,,,"cotação mensal, cotação mensal"
Matematica,H2,Análise combinatória: combinação e arranjo para escolher times.,768.2,MT,750+,"Análise combinatória, combinação e arranjo",,,escolher times,,,"Análise combinatória, combinação e arranjo, escolher times"
Matematica,H28,Análise da mediana das notas de uma equipe em uma gincana.,770.6,MT,750+,mediana das notas,,,,,,mediana das notas
Matematica,H9,Argumentação sobre os polígonos obtidos pela intersecção de um plano com uma pirâmide.,771.5,MT,750+,,,,intersecção,,,intersecção
Matematica,H4,Cálculo de espaço de armazenamento para imagens digitais.,775.4,MT,750+,espaço de armazenamento,,imagens digitais,Cálculo de espaço de armazenamento,imagens digitais,,"espaço de armazenamento, imagens digitais, Cálculo de espaço de armazenamento, imagens digitais"
Matematica,H13,Cálculo das dimensões de um telhado para atender a uma demanda de água.,781.2,MT,750+,demanda de água,,,,,,demanda de água
Matematica,H4,Análise de tempo gasto em exercícios e descanso em uma academia.,782.2,MT,750+,Análise de tempo,,,,,,Análise de tempo
Matematica,H14,Cálculo de volume de parafina para fabricar uma vela.,786.7,MT,750+,,,,Cálculo de volume,fabricar uma vela,,"Cálculo de volume, fabricar uma vela"
Matematica,H6,Análise de rotas aéreas e ângulos para determinar uma conexão.,792.8,MT,750+,rotas aéreas e ângulos,,,,,,rotas aéreas e ângulos
Matematica,H14,Cálculo do número máximo de esferas em uma caixa cúbica.,793.5,MT,750+,"número máximo de esferas, caixa cúbica",caixa cúbica,caixa cúbica,,,,"número máximo de esferas, caixa cúbica, caixa cúbica, caixa cúbica"
Matematica,H19,Expressão para a distância percorrida pela projeção de um ponto em uma circunferência.,816.8,MT,750+,projeção,,,projeção,,,"projeção, projeção"
Matematica,H21,Análise de um indicador para determinar o número de famílias em um cadastro.,826.8,MT,750+,,,,,,,
Matematica,H11,Cálculo das dimensões mínimas de uma folha para desenhar um avião em escala.,853.1,MT,750+,"dimensões mínimas, avião em escala",,,desenhar um avião em escala,,,"dimensões mínimas, avião em escala, desenhar um avião em escala"
Matematica,H24,Cálculo da taxa média de variação da emissão de dióxido de carbono.,854.9,MT,750+,"dióxido de carbono, taxa média de variação",,,,,,"dióxido de carbono, taxa média de variação"
Matematica,H5,Análise de opções de pagamento e empréstimo para encontrar o menor gasto.,900.4,MT,750+,,,,encontrar o menor gasto,,,encontrar o menor gasto
Matematica,H25,Cálculo da diferença entre importações e exportações de petróleo.,928.2,MT,750+,,,,,,,
Matematica,H1,Representação gráfica de porcentagens.,428.4,MT,200-450,,,,,,,
Matematica,H15,Análise de gráfico sobre o crescimento de uma criança.,507.3,MT,450-550,Análise de gráfico,,,Análise de gráfico,,,"Análise de gráfico, Análise de gráfico"
Matematica,H25,Leitura de gráfico de setores e cálculo de porcentagem.,526.5,MT,450-550,"gráfico de setores, cálculo de porcentagem",,,cálculo de porcentagem,,Leitura de gráfico de setores,"gráfico de setores, cálculo de porcentagem, cálculo de porcentagem, Leitura de gráfico de setores"
Matematica,H24,Leitura de gráfico de barras para inferir o número de desempregados.,539.5,MT,450-550,gráfico de barras,,,,,,gráfico de barras
Matematica,H7,Identificação da planificação de um semicilindro.,544.7,MT,450-550,planificação,,,Identificação,,,"planificação, Identificação"
Matematica,H16,Proporcionalidade para determinar quantas Terras cabem em Júpiter.,558.9,MT,550-650,Proporcionalidade,,,,,,Proporcionalidade
Matematica,H10,Análise de dimensões para identificar a grandeza volume.,563.5,MT,550-650,grandeza volume,,,,,,grandeza volume
Matematica,H26,Análise de um quadro de medalhas para determinar uma classificação.,569.5,MT,550-650,quadro de medalhas,,quadro de medalhas,determinar uma classificação,,,"quadro de medalhas, quadro de medalhas, determinar uma classificação"
Matematica,H20,Leitura de gráfico para determinar o gasto militar dos EUA.,582.7,MT,550-650,,,gasto militar,Leitura de gráfico,gasto militar,Leitura de gráfico,"gasto militar, Leitura de gráfico, gasto militar, Leitura de gráfico"
Matematica,H18,Proporcionalidade para calcular a quantidade de água contaminada por óleo.,594.5,MT,550-650,Proporcionalidade,,,,,,Proporcionalidade
Matematica,H12,Geometria espacial para determinar a aresta de um cubo com volume conhecido.,620.9,MT,550-650,Geometria espacial,Geometria,Geometria espacial,,,,"Geometria espacial, Geometria, Geometria espacial"
Matematica,H29,"Análise de média, mediana e desvio padrão para classificar candidatos.",623.2,MT,550-650,"desvio padrão, Análise de média",,,classificar candidatos,classificar candidatos,,"desvio padrão, Análise de média, classificar candidatos, classificar candidatos"
Matematica,H2,Identificação de padrão na soma dos números de uma sequência de caixas.,628.9,MT,550-650,"sequência de caixas, soma dos números",,,Identificação de padrão,,,"sequência de caixas, soma dos números, Identificação de padrão"
Matematica,H11,Razão entre diâmetros para calcular a escala entre o olho humano e um telescópio.,629.6,MT,550-650,Razão entre diâmetros,,,,,,Razão entre diâmetros
Matematica,H17,Análise de custos para determinar a relação entre duas encomendas.,633.2,MT,550-650,Análise de custos,,,determinar a relação,,,"Análise de custos, determinar a relação"
Matematica,H15,"Análise de figuras para determinar a proporcionalidade entre resistência, comprimento e área.",636.0,MT,550-650,"proporcionalidade, Análise de figuras",,,"Análise de figuras, determinar a proporcionalidade",,,"proporcionalidade, Análise de figuras, Análise de figuras, determinar a proporcionalidade"
Matematica,H28,Cálculo de probabilidade condicional.,640.6,MT,550-650,probabilidade condicional,probabilidade,probabilidade,,,,"probabilidade condicional, probabilidade, probabilidade"
Matematica,H8,Geometria espacial para calcular o volume de madeira de um porta-lápis.,646.0,MT,550-650,"volume de madeira, Geometria espacial",Geometria,Geometria espacial,,,,"volume de madeira, Geometria espacial, Geometria, Geometria espacial"
Matematica,H4,Cálculo de crescimento percentual para classificar o desempenho de uma empresa.,655.5,MT,650-750,crescimento percentual,,,,,,crescimento percentual
Matematica,H19,Expressão para a quantidade de canudos em função do número de quadrados.,655.6,MT,650-750,,,,,,,
Matematica,H16,Geometria plana e porcentagem para determinar a medida do lado de um retângulo.,658.6,MT,650-750,Geometria plana e porcentagem,Geometria,,,,,"Geometria plana e porcentagem, Geometria"
Matematica,H7,Análise de uma figura para determinar a área a ser calçada.,662.6,MT,650-750,,,,Análise de uma figura,,,Análise de uma figura
Matematica,H26,Análise de um gráfico de tendência linear para prever o número de favelas.,678.7,MT,650-750,tendência linear,,,,,,tendência linear
Matematica,H8,Trigonometria no triângulo retângulo para calcular a altura de um balão.,689.6,MT,650-750,"triângulo retângulo, Trigonometria","Trigonometria, triângulo retângulo",Trigonometria,,,,"triângulo retângulo, Trigonometria, Trigonometria, triângulo retângulo, Trigonometria"
Matematica,H3,Resolução de um problema envolvendo compra de selos e envio de folhetos.,700.6,MT,650-750,,,,"envio de folhetos, compra de selos",,Resolução de um problema,"envio de folhetos, compra de selos, Resolução de um problema"
